row1:
  group1: 8241160, 23.05.01, 25, , , , , СТС, , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row31:
  group1: Математический анализ, УЛК-4, 223А, , пр., Матем., доцент, Зайцева Ж.И., УЛК-4 223А, 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: Аналитическая геометрия, УЛК-4, 217, , пр., Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: История России (11.09, 25.09, 09.10), УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group8: История России (11.09, 25.09, 09.10), УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group9: История России (11.09, 25.09, 09.10), УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group10: Химия (1 подгр.), УЛК-1, 145, , лаб., ХиЭ, доцент, Сиппель И.Я., УЛК-1 145, 
  group11: Аналитическая геометрия, УЛК-1, 445, , пр., Матем., ст.преп., Новикова А.Р., УЛК-1 445, 
  group12: , , , , , , , ,  , 
  group13: Основы российской государственности, УЛК-1, 454, , пр., СГН, доцент, Яковлева М.Г., УЛК-1 454, 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: Начертательная геометрия, УЛК-2, 331, , пр., МиК, доцент, Гимадеев М.М. Рзаева Т.В., УЛК-2 331, 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: Начертательная геометрия (2 подгруппа), УЛК-2, 336, , пр, МиК, доцент, Кривошеев В.А., УЛК-2 336, 
  group23: Начертательная геометрия (2 подгруппа), УЛК-2, 335, , пр, МиК, доцент, Талипова И.П., УЛК-2 335, 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row32:
  group1: Математический анализ, УЛК-4, 223А, , пр., Матем., доцент, Зайцева Ж.И., УЛК-4 223А, 
  group2: Аналитическая геометрия, УЛК-4, 233, , пр., Матем., ассис, Филимонов С.В., УЛК-4 233, 
  group3: , , , , , , , ,  , 
  group4: Аналитическая геометрия, УЛК-4, 217, , пр., Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: История России, УЛК-4, 126, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: Химия (1 подгр.), УЛК-1, 145, , лаб., ХиЭ, доцент, Сиппель И.Я., УЛК-1 145, 
  group11: , , , , , , , ,  , 
  group12: Основы российской государственности, УЛК-1, 454, , пр., СГН, доцент, Яковлева М.Г., УЛК-1 454, 
  group13: Иностранный язык (2 подгр.), УЛК-1, 326, , пр., ИЯ, доцент, Галимова Г.Х., УЛК-1 326, 
  group14: Химия (1 подгр.), УЛК-1, 125, , лаб., ХиЭ, доцент, Смирнова Н.Н., УЛК-1 125, 
  group15: , , , , , , , ,  , 
  group16: Иностранный язык (2 подгр.), УЛК-3, 402, , пр., ИЯ, доцент, Чернова Н.А., УЛК-3 402, 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Начертательная геометрия, УЛК-5, 305, , лек, МиК, доцент, Кривошеев В.А., УЛК-5 305, 
  group22: Начертательная геометрия, УЛК-5, 305, , лек, МиК, доцент, Кривошеев В.А., УЛК-5 305, 
  group23: Начертательная геометрия, УЛК-5, 305, , лек, МиК, доцент, Кривошеев В.А., УЛК-5 305, 
  group24: Начертательная геометрия, УЛК-5, 305, , лек., МиК, доцент, Кривошеев В.А., УЛК-5 305, 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row33:
  group1: Математический анализ, УЛК-4, 233, , лекц, Матем., доцент, Зайцева Ж.И., УЛК-4 233, 
  group2: Математический анализ, УЛК-4, 233, , лекц, Матем., доцент, Зайцева Ж.И., УЛК-4 233, 
  group3: Математический анализ, УЛК-4, 233, , лекц, Матем., доцент, Зайцева Ж.И., УЛК-4 233, 
  group4: Математический анализ, УЛК-4, 217, , пр., Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group5: Начертательная геометрия, УЛК-2, 336, , пр., МиК, доцент, Ахметов Н.Д. Кривошеев В.А., УЛК-2 336, 
  group6: , , , , , , , ,  , 
  group7: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group8: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group9: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group10: Химия, УЛК-1, 414, , лек., ХиЭ, доцент, Сиппель И.Я., УЛК-1 414, 
  group11: Химия, УЛК-1, 414, , лек., ХиЭ, доцент, Сиппель И.Я., УЛК-1 414, 
  group12: Иностранный язык (2 подгр.), УЛК-1, 328, , пр., ИЯ, доцент, Бакланов П.А. , УЛК-1 328, 
  group13: Основы российской государственности, УЛК-1, 454, , пр., СГН, доцент, Яковлева М.Г., УЛК-1 454, 
  group14: История России, УЛК-1, 420, , пр., СГН, доцент, Бессонова Т.В., УЛК-1 420, 
  group15: Иностранный язык (1 подгр.), УЛК-3, 402, , пр., ИЯ, доцент, Чернова Н.А., УЛК-3 402, 
  group16: Начертательная геометрия, УЛК-2, 331, , пр., МиК, доцент, Гимадеев М.М. Рзаева Т.В., УЛК-2 331, 
  group17: Информатика, УЛК-3, 106, , лаб., АУ, доцент, Гумерова Л.З., УЛК-3 106, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: Информатика, УЛК-2, 307, , лаб, АиУ, доцент, Лукьянова А.В., УЛК-2 307, 
  group23: Введение в профессиональную деятельность, УЛК-5, 212, , лек(6ч)+пр(12ч), ЭЭиЭТ, ст.преп, Хафизов А.А., УЛК-5 212, 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: Химия, УЛК-1, 145, , пр, ХиЭ, проф, Ахмадиев Г.М., УЛК-1 145, 

row34:
  group1: Математический анализ, УЛК-4, 233, , лекц, Матем., доцент, Зайцева Ж.И., УЛК-4 233, 
  group2: Математический анализ, УЛК-4, 233, , лекц, Матем., доцент, Зайцева Ж.И., УЛК-4 233, 
  group3: Математический анализ, УЛК-4, 233, , лекц, Матем., доцент, Зайцева Ж.И., УЛК-4 233, 
  group4: Математический анализ, УЛК-4, 217, , пр., Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group5: Начертательная геометрия, УЛК-2, 336, , пр., МиК, доцент, Ахметов Н.Д. Кривошеев В.А., УЛК-2 336, 
  group6: Иностранный язык, УЛК-4, 128, 208, пр., ИЯ, доцент, Славина Л.Р. Мустафина Л.Р., УЛК-4 128, УЛК-4 208
  group7: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group8: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group9: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group10: Химия, УЛК-1, 414, , лек., ХиЭ, доцент, Сиппель И.Я., УЛК-1 414, 
  group11: Химия, УЛК-1, 414, , лек., ХиЭ, доцент, Сиппель И.Я., УЛК-1 414, 
  group12: Основы российской государственности, УЛК-1, 454, , пр., СГН, доцент, Яковлева М.Г., УЛК-1 454, 
  group13: История России, УЛК-1, 420, , пр., СГН, доцент, Бессонова Т.В., УЛК-1 420, 
  group14: Химия, УЛК-1, 143, 125, лаб., ХиЭ, доцент, Мифтахов М.Н. Смирнова Н.Н., УЛК-1 143, УЛК-1 125
  group15: Аналитическая геометрия, УЛК-3, 409, , лекц, Матем., доцент, Антропова Г.Р., УЛК-3 409, 
  group16: Аналитическая геометрия, УЛК-3, 409, , лек., Матем., доцент, Антропова Г.Р., УЛК-3 409, 
  group17: Аналитическая геометрия, УЛК-3, 409, , пр., Матем., доцент, Антропова Г.Р., УЛК-3 409, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: Информатика, УЛК-2, 307, , лаб, АиУ, доцент, Лукьянова А.В., УЛК-2 307, 
  group23: Математический анализ, УЛК-2, 320, , пр, Мат, доцент, Углов А.Н., УЛК-2 320, 
  group24: Введение в профессиональную деятельность, УЛК-2, 412, , лек(6ч)+пр(12ч), ВЭПиА, доцент, Болдырев С.В., УЛК-2 412, 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: Аналитическая геометрия, УЛК-1, 434, , пр, МАТ, доцент, Аглямзанова Г.Н., УЛК-1 434, 

row35:
  group1: Химия, УЛК-1, 420, , лек., ХиЭ, доцент, Сиппель И.Я., УЛК-1 420, 
  group2: Химия, УЛК-1, 420, , лек., ХиЭ, доцент, Сиппель И.Я., УЛК-1 420, 
  group3: Химия, УЛК-1, 420, , лек., ХиЭ, доцент, Сиппель И.Я., УЛК-1 420, 
  group4: Математический анализ, УЛК-4, 217, , лек, Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group5: Математический анализ, УЛК-4, 217, , лек, Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group6: Математический анализ, УЛК-4, 217, , лек, Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group7: , , , , , , , ,  , 
  group8: Начертательная геометрия, УЛК-2, 331, , пр., МиК, доцент, Ахметов Н.Д. Кривошеев В.А., УЛК-2 331, 
  group9: История России, УЛК-4, 126, , пр., СГН, доцент, Шайсултаова Э.М., УЛК-4 126, 
  group10: Программирование, УЛК-4, 213, 205Б, лаб., СТС, ст.преп., Бойко А.Д. Парсин Г.А., УЛК-4 213, УЛК-4 205Б
  group11: , , , , , , , ,  , 
  group12: Химия, УЛК-1, 414, , лек., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 414, 
  group13: Химия, УЛК-1, 414, , лек., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 414, 
  group14: Химия, УЛК-1, 414, , лек., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 414, 
  group15: Физическая культура и спорт, УЛК-3, 209, , лекц, ФВиС, проф., Москвин Н.Г, УЛК-3 209, 
  group16: Физическая культура и спорт, УЛК-3, 209, , лекц, ФВиС, проф., Москвин Н.Г, УЛК-3 209, 
  group17: Физическая культура и спорт, УЛК-3, 209, , лекц, ФВиС, проф., Москвин Н.Г, УЛК-3 209, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Информатика, УЛК-2, 308, , лаб, АиУ, доцент, Гумерова Л.З, УЛК-2 308, 
  group22: , , , , , , , ,  , 
  group23: Иностранный язык (1 подгруппа), УЛК-1, 328, , пр, ИЯ, доцент, Бакланов П.А., УЛК-1 328, 
  group24: , , , , , , , ,  , 
  group25: Основы российской государственности, УЛК-1, 444, , пр, СГН, доцент, Яковлева М.Г., УЛК-1 444, 
  group26: , , , , , , , ,  , 
  group27: Иностранный язык, УЛК-1, 337, 326, пр, ИЯ, доцент, Калинина Г.С. Маклакова Е.М., УЛК-1 337, УЛК-1 326

row36:
  group1: Химия, УЛК-1, 420, , лек., ХиЭ, доцент, Сиппель И.Я., УЛК-1 420, 
  group2: Химия, УЛК-1, 420, , лек., ХиЭ, доцент, Сиппель И.Я., УЛК-1 420, 
  group3: Химия, УЛК-1, 420, , лек., ХиЭ, доцент, Сиппель И.Я., УЛК-1 420, 
  group4: Математический анализ, УЛК-4, 217, , лек, Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group5: Математический анализ, УЛК-4, 217, , лек, Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group6: Математический анализ, УЛК-4, 217, , лек, Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group7: Начертательная геометрия, УЛК-2, 331, , пр., МиК, доцент, Ахметов Н.Д. Кривошеев В.А., УЛК-2 331, 
  group8: История России, УЛК-4, 126, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group9: Иностранный язык (2 подгр.)                         Иностранный язык (1 подгр.) (13.11), УЛК-4, 128       208, , пр., ИЯ, доцент              ст.преп., Славина Л.Р.                                   Мустафина Л.Р., УЛК-4 128       208, 
  group10: Информатика, УЛК-4, 235, , лекц, СТС, доцент, Бадриев А.И., УЛК-4 235, 
  group11: Информатика, УЛК-4, 235, , лекц, СТС, доцент, Бадриев А.И., УЛК-4 235, 
  group12: Химия, УЛК-1, 414, , лек., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 414, 
  group13: Химия, УЛК-1, 414, , лек., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 414, 
  group14: Химия, УЛК-1, 414, , лек., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 414, 
  group15: Начертательная геометрия, УЛК-2, 336, , пр., МиК, доцент, Гимадеев М.М. Рзаева Т.В., УЛК-2 336, 
  group16: , , , , , , , ,  , 
  group17: Математический анализ, УЛК-3, 305, , пр., Матем., доцент, Антропова Г.Р., УЛК-3 305, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: Иностранный язык (2 подгруппа), УЛК-1, 332, , пр, ИЯ, доцент, Ишмурадова А.М., УЛК-1 332, 
  group24: , , , , , , , ,  , 
  group25: Иностранный язык , УЛК-1, 326, 337, пр, ИЯ, доцент, Маклакова Е.М. Калинина Г.С., УЛК-1 326, УЛК-1 337
  group26: Основы российской государственности, УЛК-1, 445, , пр, СГН, доцент, Яковлева М.Г., УЛК-1 445, 
  group27: История России, УЛК-1, 434, , пр, СГН, ст. преп, Шпека И.И., УЛК-1 434, 

row37:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: Химия, УЛК-1, 145, , лаб., ХиЭ, доцент, Сиппель И.Я., УЛК-1 145, 
  group4: История России, УЛК-4, 211, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 211, 
  group5: , , , , , , , ,  , 
  group6: Математический анализ, УЛК-4, 217, , пр., Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group7: , , , , , , , ,  , 
  group8: Начертательная геометрия, УЛК-2, 331, , пр., МиК, доцент, Ахметов Н.Д. Кривошеев В.А., УЛК-2 331, 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: Химия (2 подгр.), УЛК-1, 143, , лаб., ХиЭ, доцент, Мифтахов М.Н. , УЛК-1 143, 
  group15: Математический анализ (06.11), УЛК-3, 409, , лекц, Матем., доцент, Антропова Г.Р., УЛК-3 409, 
  group16: Математический анализ (06.11)                                                  Математический анализ (23.10), УЛК-3, 409              305, , лекц                 пр., Матем., доцент, Антропова Г.Р., УЛК-3 409              305, 
  group17: Математический анализ (06.11), УЛК-3, 409, , лекц, Матем., доцент, Антропова Г.Р., УЛК-3 409, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Информатика, УЛК-2, 308, , лаб, АиУ, доцент, Гумерова Л.З., УЛК-2 308, 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: Основы российской государственности, УЛК-1, 412, , лек, СГН, доцент, Яковлева М.Г., УЛК-1 412, 
  group26: Основы российской государственности, УЛК-1, 412, , лек, СГН, доцент, Яковлева М.Г., УЛК-1 412, 
  group27: Основы российской государственности, УЛК-1, 412, , лек, СГН, доцент, Яковлева М.Г., УЛК-1 412, 

row38:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: Химия, УЛК-1, 145, , лаб., ХиЭ, доцент, Сиппель И.Я., УЛК-1 145, 
  group4: , , , , , , , ,  , 
  group5: Введение в профессиональную деятельность, УЛК-2, 323, , лек.  пр., МС, доцент, Валиев А.М., УЛК-2 323, 
  group6: Математический анализ, УЛК-4, 217, , пр., Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group7: Начертательная геометрия, УЛК-2, 331, , пр., МиК, доцент, Ахметов Н.Д. Кривошеев В.А., УЛК-2 331, 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: Основы российской государственности, УЛК-4, 126, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: Начертательная геометрия, УЛК-2, 336, , пр., МиК, доцент, Гимадеев М.М. Рзаева Т.В., УЛК-2 336, 
  group16: , , , , , , , ,  , 
  group17: Математический анализ, УЛК-3, 305, , пр., Матем., доцент, Антропова Г.Р., УЛК-3 305, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: Химия, УЛК-1, 147, , лаб, ХиЭ, доцент, Мифтахов М.Н., УЛК-1 147, 
  group26: Основы российской государственности, УЛК-1, 412, , пр, СГН, доцент, Яковлева М.Г., УЛК-1 412, 
  group27: Аналитическая геометрия, УЛК-1, 434, , пр, МАТ, доцент, Аглямзанова Г.Н., УЛК-1 434, 

row39:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: Физическая культура и спорт (23.10), сп.комп, 24 к., , практ., ФВиС, преп., Латоша Г.В, сп.комп 24 к., 
  group5: , , , , , , , ,  , 
  group6: Физическая культура и спорт (06.11), сп.комп, 24 к., , практ., ФВиС, , Латоша Г.В, сп.комп 24 к., 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: Физическая культура и спорт, УЛК-4, 223А, , пр, ФВиС, преп., Камалетдинов М.Ш, УЛК-4 223А, 
  group17: Иностранный язык (1 подгр.) (06.11), УЛК-3, 402, , пр., ИЯ, доцент, Чернова Н.А., УЛК-3 402, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Математический анализ, УЛК-2, 320, , пр, Мат, доцент, Углов А.Н., УЛК-2 320, 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: Начертательная геометрия, УЛК-2, 330, 331, пр, МиК, доцент, Кривошеев В.А. Гимадеев М.М., УЛК-2 330, УЛК-2 331
  group25: Химия, УЛК-1, 420, , лек, ХиЭ, доцент, Мифтахов М.Н., УЛК-1 420, 
  group26: Химия, УЛК-1, 420, , лек, ХиЭ, доцент, Мифтахов М.Н, УЛК-1 420, 
  group27: Химия, УЛК-1, 420, , лек, ХиЭ, доцент, Мифтахов М.Н., УЛК-1 420, 

row40:
  group1: Иностранный язык (электронные часы), УЛК-4, 211, , пр., ИЯ, доцент, Мустафина Д.Н., УЛК-4 211, 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: Физическая культура и спорт (13.11), УЛК-4, 236, , лекц, ФВиС, проф, Москвин Н.Г, УЛК-4 236, 
  group5: Физическая культура и спорт (13.11), УЛК-4, 236, , лекц, ФВиС, проф, Москвин Н.Г, УЛК-4 236, 
  group6: Физическая культура и спорт (13.11), УЛК-4, 236, , лекц, ФВиС, проф, Москвин Н.Г, УЛК-4 236, 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: Основы российской государственности, УЛК-4, 126, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: Физическая культура и спорт, УЛК-4, 223А, , пр., ФВиС, преп., Камалетдинов М.Ш, УЛК-4 223А, 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: Химия, УЛК-1, 420, , лек, ХиЭ, доцент, Мифтахов М.Н., УЛК-1 420, 
  group26: Химия, УЛК-1, 420, , лек, ХиЭ, доцент, Мифтахов М.Н, УЛК-1 420, 
  group27: Химия, УЛК-1, 420, , лек, ХиЭ, доцент, Мифтахов М.Н., УЛК-1 420, 

row41:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: Иностранный язык (электронные часы), УЛК-4, 211, , пр., ИЯ, доцент, Мустафина Д.Н., УЛК-4 211, 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: Иностранный язык (электронные часы) 
https://edu.kpfu.ru/course/view.php?id=4724, УЛК-2, 208, , пр, ИЯ, доцент, Мустафина Д.Н., УЛК-2 208, 
  group24: Начертательная геометрия, УЛК-2, 330, 331, пр, МиК, доцент, Кривошеев В.А. Гимадеев М.М., УЛК-2 330, УЛК-2 331
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row42:
  group1: , , , , , , , ,  , 
  group2: Иностранный язык (электронные часы), УЛК-4, 211, , пр., ИЯ, доцент, Мустафина Д.Н., УЛК-4 211, 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Иностранный язык (электронные часы) 
https://edu.kpfu.ru/course/view.php?id=4724
, УЛК-2, 208, , пр, ИЯ, доцент, Мустафина Д.Н., УЛК-2 208, 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , , #REF!, #REF!
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row43:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: Иностранный язык (электронные часы), УЛК-4, 211, , пр., ИЯ, доцент, Мустафина Д.Н., УЛК-4 211, 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: Иностранный язык (электронные часы) 
https://edu.kpfu.ru/course/view.php?id=4724
, УЛК-2, 208, , пр, ИЯ, доцент, Мустафина Д.Н., #REF!, #REF!
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row44:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: Иностранный язык (электронные часы) 
https://edu.kpfu.ru/course/view.php?id=4724, УЛК-2, 208, , пр, ИЯ, доцент, Мустафина Д.Н., УЛК-2 208, 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , , УЛК-2 208, 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row45:
  group1: , , , , , , , ,  , 
  group2: Информатика, УЛК-4, 205, , лаб., СТС, ст.преп., Мавляутдинова Г.Р. Парсин Г.А., УЛК-4 205, 
  group3: Начертательная геометрия, УЛК-2, 331, , пр., МиК, доцент, Ахметов Н.Д. Талипова И.П., УЛК-2 331, 
  group4: Основы российской государственности, УЛК-4, 126, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: Химия, УЛК-1, 145, , лаб., ХиЭ, доцент, Сиппель И.Я., УЛК-1 145, 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: Инженерная компьютерная графика, УЛК-2, 330, , лекц, МиК, ст.преп., Рзаева Т.В., УЛК-2 330, 
  group11: Математический анализ, УЛК-4, 221, , пр., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group12: , , , , , , , ,  , 
  group13: Информатика (1 подгр.), УЛК-2, 401, , лаб., ИС, ассис., Булатова С.В., УЛК-2 401, 
  group14: , , , , , , , ,  , 
  group15: Информатика, УЛК-3, 106, , лаб., АУ, доцент, Гумерова Л.З., УЛК-3 106, 
  group16: Иностранный язык (1 подгр.) (07.11), УЛК-3, 402, , пр., ИЯ, доцент, Чернова Н.А., УЛК-3 402, 
  group17: Аналитическая геометрия, УЛК-1, 434, , пр., Матем., ассис., Филимонов С.В., УЛК-1 434, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: Иностранный язык (1 подгруппа), УЛК-1, 337, , пр, ИЯ, доцент, Калинина Г.С., УЛК-1 337, 
